pass,forwardresult,backresult,profit,expectedpayoff,profitfactor,recoveryfactor,sharperatio,custom,equityddpercent,trades,slatrmultiplier,tpatrmultiplier,takeprofitpercent,rsibuybelow,rsisellabove,maxdrawdown,winrate,symbol,timeframe,is_start,is_end,oos_start,oos_end
621,4.26,67.80,-156.0,-4.875,0.915677,-0.289575,-1.254137,0,5.1990,32,3.5,5.9,69,26,69,5.199,4.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.26,95.99,-162.43,-5.075938,0.909386,-0.292851,-1.035912,0,5.3372,32,4.7,5.4,97,27,61,5.3372,4.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.26,96.13,126.79,4.226333,1.087965,0.26732,0.838379,0,4.6066,30,5.1,5.8,91,27,62,4.6066,4.26,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1995,4.25,96.85,-277.16,-8.66125,0.848679,-0.473673,-1.732851,0,5.6986,32,4.3,5.0,95,20,61,5.6986,4.25,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1729,4.24,92.49,-280.62,-8.769375,0.845997,-0.451782,-1.733426,0,6.0069,32,4.2,5.8,81,27,61,6.0069,4.24,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1947,4.24,96.15,-304.68,-9.52125,0.832832,-0.462316,-2.074434,0,6.3648,32,4.6,5.9,80,28,60,6.3648,4.24,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3102,4.24,21.98,976.49,37.557308,1.675379,1.820553,6.629432,0,5.0996,26,2.0,4.8,78,29,76,5.0996,4.24,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2548,4.23,94.38,-400.18,-12.505625,0.782794,-0.632106,-2.83229,0,6.1930,32,4.4,5.1,88,24,63,6.193,4.23,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4352,4.22,97.46,-105.51,-3.403548,0.93467,-0.195465,-0.763351,0,5.1732,31,5.0,5.8,82,26,63,5.1732,4.22,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2673,4.22,94.89,-122.85,-3.962903,0.925358,-0.262517,-0.880811,0,4.5696,31,5.1,5.4,95,26,60,4.5696,4.22,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2565,4.21,97.35,-176.41,-5.690645,0.891304,-0.343484,-1.220117,0,4.9684,31,5.1,5.5,87,26,61,4.9684,4.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3161,4.21,99.90,-171.81,-5.542258,0.89366,-0.337127,-1.40334,0,5.0444,31,4.7,5.4,81,22,63,5.0444,4.21,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
78,4.20,49.11,-169.65,-5.472581,0.890013,-0.314446,-1.188818,0,5.3791,31,4.6,4.3,100,37,70,5.3791,4.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2020,4.20,99.72,-191.48,-6.176774,0.877457,-0.442636,-1.251173,0,4.2903,31,4.8,6.0,72,29,67,4.2903,4.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3797,4.20,98.68,-223.9,-7.222581,0.86092,-0.459188,-1.548297,0,4.8292,31,5.1,5.3,89,29,63,4.8292,4.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2417,4.20,98.43,-223.12,-7.197419,0.862494,-0.384783,-1.486588,0,5.5989,31,4.8,6.0,72,25,62,5.5989,4.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3262,4.20,98.99,-229.64,-7.407742,0.858524,-0.393995,-1.530103,0,5.6297,31,4.8,5.2,82,25,62,5.6297,4.2,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4000,4.19,73.26,-273.05,-8.808065,0.833318,-0.509374,-2.050874,0,5.2231,31,5.3,6.0,82,29,62,5.2231,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1250,4.19,91.48,-290.7,-9.377419,0.81301,-0.752855,-2.814897,0,3.8492,31,3.8,4.1,73,20,71,3.8492,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.19,82.86,-216.2,-6.974194,0.867339,-0.308892,-1.522928,0,6.9293,31,5.0,5.8,83,30,63,6.9293,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4082,4.19,82.57,-232.08,-7.486452,0.857701,-0.335963,-1.62435,0,6.8389,31,5.1,5.9,82,30,63,6.8389,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.19,99.91,-367.56,-11.856774,0.768269,-0.725887,-2.783826,0,5.0134,31,5.4,5.4,82,29,63,5.0134,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.19,99.92,-375.55,-12.114516,0.763326,-0.741666,-2.844016,0,5.0134,31,5.4,5.3,82,29,63,5.0134,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.19,90.56,-293.95,-9.482258,0.823067,-0.419743,-2.082232,0,6.9332,31,5.2,5.8,82,30,64,6.9332,4.19,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.18,99.81,-393.26,-12.685806,0.755795,-0.692554,-3.095706,0,5.6192,31,5.3,6.0,72,29,63,5.6192,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.18,99.87,-405.43,-13.078387,0.748238,-0.709054,-3.197011,0,5.6583,31,5.3,4.5,96,29,63,5.6583,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3650,4.18,99.44,-408.05,-13.162903,0.745332,-0.685983,-3.573707,0,5.8721,31,5.0,6.0,72,29,67,5.8721,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3637,4.18,98.05,-457.88,-14.770323,0.72457,-0.666851,-3.662151,0,6.7127,31,5.6,5.1,88,24,61,6.7127,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.18,98.25,-545.27,-17.589355,0.663713,-0.852771,-4.473997,0,6.3345,31,6.0,5.8,71,26,61,6.3345,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.18,98.93,-571.12,-18.423226,0.654773,-0.858491,-4.84607,0,6.5906,31,6.0,5.8,72,26,61,6.5906,4.18,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2796,4.17,97.51,-607.97,-19.611935,0.618543,-0.851093,-5.0,0,7.0682,31,6.0,5.8,67,24,62,7.0682,4.17,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3350,4.17,99.34,-625.58,-20.18,0.615916,-0.854676,-5.0,0,7.2425,31,6.0,5.8,67,26,62,7.2425,4.17,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3535,4.16,99.79,101.57,3.502414,1.076202,0.197005,0.813007,0,4.8560,29,5.0,4.3,97,20,65,4.856,4.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1293,4.16,94.65,-908.57,-28.392812,0.487902,-0.838195,-5.0,0,10.6528,32,5.7,5.3,65,22,64,10.6528,4.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
165,4.16,97.21,160.28,5.526897,1.112916,0.40818,1.176259,0,3.8995,29,4.8,6.0,80,29,72,3.8995,4.16,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
48,4.11,89.62,-177.18,-5.536875,0.908319,-0.242932,-1.089535,0,7.0393,32,3.3,6.0,72,20,61,7.0393,4.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.11,97.36,287.65,10.653704,1.257481,0.667556,2.117772,0,4.1584,27,5.1,5.7,74,20,65,4.1584,4.11,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3853,4.08,75.21,-548.54,-17.141875,0.707623,-0.826189,-3.944789,0,6.5731,32,5.0,5.5,96,30,62,6.5731,4.08,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
109,4.08,73.24,-497.73,-15.554063,0.735823,-0.685437,-3.984888,0,7.0993,32,3.4,4.0,89,23,70,7.0993,4.08,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1817,4.08,94.52,-461.61,-14.425312,0.762475,-0.60815,-3.118415,0,7.3712,32,4.3,5.3,92,20,61,7.3712,4.08,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1894,4.08,98.62,-496.94,-15.529375,0.734518,-0.68046,-3.362383,0,7.1365,32,4.6,5.9,80,20,61,7.1365,4.08,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3082,4.08,97.59,-538.55,-16.829687,0.708477,-0.721414,-4.065281,0,7.3682,32,4.5,6.0,72,29,63,7.3682,4.08,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
73,4.07,23.06,671.28,25.818462,1.516914,1.242559,4.107126,0,4.8654,26,4.0,6.0,96,37,79,4.8654,4.07,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2299,4.07,96.38,164.99,5.68931,1.114735,0.293577,1.097014,0,5.2391,29,4.8,6.0,81,25,61,5.2391,4.07,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
112,4.06,82.52,-334.22,-10.444375,0.827539,-0.336579,-2.092928,0,9.8213,32,4.0,6.0,84,36,65,9.8213,4.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1335,4.06,92.19,1.6,0.055172,1.001439,0.003951,0.015142,0,4.0354,29,5.2,4.2,76,20,71,4.0354,4.06,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2071,4.05,59.86,80.57,2.778276,1.058926,0.185091,0.625096,0,4.1900,29,5.1,4.9,94,32,74,4.19,4.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1707,4.05,98.38,-399.29,-12.477813,0.798855,-0.701432,-2.586259,0,5.6043,32,4.0,5.6,94,20,61,5.6043,4.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2330,4.05,97.31,-335.25,-10.476562,0.83165,-0.474724,-2.382171,0,6.8094,32,3.9,5.7,92,26,61,6.8094,4.05,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
690,4.04,88.71,80.55,2.777586,1.060971,0.175139,0.601575,0,4.5854,29,4.0,5.4,63,24,72,4.5854,4.04,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4243,4.04,94.29,18.9,0.651724,1.015059,0.042565,0.14834,0,4.2935,29,5.3,5.4,74,20,65,4.2935,4.04,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2357,4.04,99.28,-15.69,-0.541034,0.985309,-0.058351,-0.161678,0,2.6418,29,5.0,4.9,57,20,71,2.6418,4.04,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,4.03,97.57,159.33,5.311,1.101354,0.363676,1.137888,0,4.1541,30,4.8,5.8,99,30,63,4.1541,4.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2387,4.03,98.37,-636.95,-19.904687,0.678576,-0.83871,-4.673953,0,7.5025,32,4.5,5.3,92,20,61,7.5025,4.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2748,4.03,96.75,-494.11,-15.440938,0.775071,-0.697748,-2.837818,0,6.9599,32,3.2,5.8,96,27,62,6.9599,4.03,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3861,4.02,99.68,69.44,2.394483,1.052707,0.140698,0.54334,0,4.7268,29,5.3,6.0,73,22,64,4.7268,4.02,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1533,4.02,93.61,226.43,8.086786,1.168324,0.4029,1.488911,0,5.2093,28,4.8,6.0,81,25,62,5.2093,4.02,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3311,4.01,93.57,-1.69,-0.058276,0.998616,-0.004201,-0.01336,0,3.9920,29,5.3,5.0,75,21,66,3.992,4.01,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1058,4.01,97.88,65.63,2.187667,1.042633,0.118142,0.441762,0,5.2303,30,4.0,4.3,95,23,65,5.2303,4.01,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2037,3.99,97.03,-603.92,-18.8725,0.705119,-0.604476,-3.448768,0,9.8331,32,3.4,5.1,92,20,61,9.8331,3.99,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.99,95.77,-687.73,-21.491563,0.665297,-0.692139,-3.873356,0,9.7763,32,3.6,5.8,78,21,60,9.7763,3.99,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1333,3.98,91.22,-891.52,-27.86,0.57117,-0.881114,-5.0,0,9.9978,32,4.2,5.8,81,27,60,9.9978,3.98,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
961,3.96,99.08,144.37,4.978276,1.098976,0.255323,0.999158,0,5.2796,29,4.8,6.0,81,25,60,5.2796,3.96,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3534,3.96,99.19,49.92,1.721379,1.037373,0.101147,0.373929,0,4.7716,29,5.3,5.0,88,27,65,4.7716,3.96,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
802,3.95,75.37,-226.97,-7.826552,0.81437,-0.508184,-2.274521,0,4.4503,29,4.8,3.9,73,23,74,4.4503,3.95,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.94,79.91,149.55,5.156897,1.101067,0.263065,0.976086,0,5.3040,29,5.0,5.8,88,27,60,5.304,3.94,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.94,99.90,39.93,1.376897,1.029895,0.080905,0.299145,0,4.7730,29,5.3,5.3,82,26,65,4.773,3.94,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1971,3.94,96.73,481.85,18.532692,1.39504,1.451268,3.764151,0,3.3103,26,3.8,5.1,84,27,72,3.3103,3.94,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.93,99.59,33.96,1.171034,1.025809,0.069031,0.266319,0,4.7322,29,5.3,5.4,81,22,63,4.7322,3.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
559,3.93,83.64,-107.26,-3.351875,0.95566,-0.081664,-0.459676,0,12.7686,32,2.0,6.0,98,25,60,12.7686,3.93,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.91,99.41,19.22,0.662759,1.014561,0.039069,0.145358,0,4.7267,29,5.3,5.0,88,25,63,4.7267,3.91,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.89,94.66,133.75,4.612069,1.093991,0.309944,0.915743,0,4.0844,29,5.1,5.8,88,26,62,4.0844,3.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.89,99.11,6.74,0.232414,1.005046,0.013656,0.050872,0,4.7847,29,5.3,4.5,96,27,65,4.7847,3.89,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.88,98.95,-5.91,-0.203793,0.995524,-0.012013,-0.0477,0,4.7431,29,5.3,5.0,88,20,63,4.7431,3.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.88,98.94,-6.24,-0.215172,0.995275,-0.012684,-0.050409,0,4.7431,29,5.3,4.9,90,20,63,4.7431,3.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3561,3.88,95.95,132.54,4.570345,1.090317,0.238471,0.903307,0,5.2000,29,4.8,6.0,80,25,60,5.2,3.88,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.86,89.44,-50.44,-1.681333,0.966327,-0.080708,-0.352564,0,5.9101,30,5.4,5.2,97,27,61,5.9101,3.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3946,3.86,96.90,-34.76,-1.198621,0.974284,-0.064788,-0.294814,0,5.1089,29,5.2,5.6,74,20,65,5.1089,3.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.86,97.22,-68.72,-2.290667,0.954896,-0.14973,-0.502442,0,4.4172,30,5.1,5.8,82,26,63,4.4172,3.86,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.85,97.61,-75.66,-2.522,0.950124,-0.145285,-0.510887,0,4.9858,30,5.2,5.0,96,27,62,4.9858,3.85,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.85,99.82,-82.78,-2.759333,0.945179,-0.155736,-0.620018,0,5.1314,30,4.8,4.9,90,20,63,5.1314,3.85,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
258,3.85,21.82,358.25,13.778846,1.383401,0.966963,4.08308,0,3.4532,26,3.8,3.3,80,25,79,3.4532,3.85,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1850,3.84,99.09,-99.5,-3.316667,0.93225,-0.185409,-0.765286,0,5.1717,30,4.8,5.1,83,20,62,5.1717,3.84,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3789,3.84,99.77,-103.38,-3.446,0.93075,-0.192288,-0.78168,0,5.1923,30,4.8,5.2,82,20,63,5.1923,3.84,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4073,3.84,99.24,-115.19,-3.839667,0.923787,-0.175868,-0.885095,0,6.2144,30,5.0,4.9,90,20,63,6.2144,3.84,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4261,3.83,94.73,-111.77,-3.854138,0.916866,-0.199212,-0.941075,0,5.3694,29,5.2,5.4,74,20,65,5.3694,3.83,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.83,96.67,-211.42,-7.047333,0.857258,-0.511876,-1.530101,0,4.0963,30,5.0,5.2,82,29,66,4.0963,3.83,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.82,99.92,-246.32,-8.210667,0.834348,-0.519027,-1.884781,0,4.6785,30,5.3,5.4,82,29,63,4.6785,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.82,99.85,-250.7,-8.356667,0.831398,-0.528257,-1.917573,0,4.6793,30,5.3,5.0,88,29,63,4.6793,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3622,3.82,99.93,-256.83,-8.561,0.82735,-0.541173,-1.965211,0,4.6793,30,5.3,5.3,82,29,63,4.6793,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3278,3.82,89.16,-238.05,-7.935,0.842205,-0.348781,-1.732493,0,6.7424,30,5.2,4.9,91,20,61,6.7424,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4105,3.82,98.88,-250.65,-8.355,0.83706,-0.354216,-2.261631,0,6.7670,30,4.7,4.2,91,21,66,6.767,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1988,3.82,86.77,-221.13,-7.625172,0.834761,-0.367313,-1.792718,0,6.0022,29,4.3,3.4,84,27,72,6.0022,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
63,3.82,80.00,-246.45,-8.498276,0.813904,-0.450853,-2.278388,0,5.3070,29,5.5,4.8,77,20,68,5.307,3.82,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3270,3.78,96.27,120.62,4.15931,1.082847,0.219321,0.757106,0,5.1541,29,5.0,5.4,91,27,60,5.1541,3.78,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
877,3.77,23.83,283.9,10.514815,1.213661,0.71672,2.181568,0,3.8502,27,3.1,5.0,72,29,76,3.8502,3.77,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
307,3.76,35.23,275.79,10.607308,1.328999,0.962248,4.723101,0,2.7135,26,3.3,2.0,100,25,79,2.7135,3.76,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1941,3.74,97.57,286.17,10.598889,1.22368,0.66884,2.100596,0,4.2658,27,3.9,5.2,84,26,72,4.2658,3.74,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.73,92.06,95.58,3.295862,1.068134,0.243126,0.682956,0,3.7481,29,4.7,4.9,90,27,65,3.7481,3.73,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3594,3.72,95.29,-121.0,-3.903226,0.930519,-0.19131,-0.712836,0,6.0170,31,4.3,5.4,87,27,62,6.017,3.72,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1651,3.72,98.18,-120.53,-3.888065,0.930261,-0.205441,-0.834952,0,5.7914,31,3.9,5.2,84,27,62,5.7914,3.72,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3288,3.72,95.48,-126.13,-4.06871,0.924218,-0.177906,-0.763663,0,7.0068,31,4.8,6.0,91,27,61,7.0068,3.72,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2415,3.69,93.48,-313.74,-10.120645,0.820334,-0.512237,-2.325371,0,6.0461,31,4.5,5.3,84,20,62,6.0461,3.69,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.69,91.03,80.58,2.778621,1.056552,0.148474,0.611757,0,5.1088,29,5.4,5.3,98,26,61,5.1088,3.69,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1211,3.69,95.31,-491.48,-15.854194,0.705842,-0.818683,-4.888647,0,5.9794,31,3.7,4.0,76,20,71,5.9794,3.69,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.68,99.87,-426.91,-13.77129,0.753746,-0.551157,-2.966882,0,7.4855,31,4.8,5.3,82,25,63,7.4855,3.68,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2909,3.68,99.30,-428.23,-13.813871,0.750713,-0.548001,-2.980525,0,7.5478,31,4.8,5.2,82,25,63,7.5478,3.68,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2229,3.68,95.30,-593.75,-19.153226,0.644638,-0.860046,-4.897094,0,6.8376,31,5.9,5.4,83,24,61,6.8376,3.68,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3858,3.67,91.50,81.23,2.801034,1.055567,0.127154,0.569341,0,5.9592,29,5.3,6.0,88,26,61,5.9592,3.67,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.66,64.32,224.79,8.325556,1.18766,0.715163,1.678143,0,3.0303,27,4.8,6.0,72,29,75,3.0303,3.66,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2770,3.65,95.18,369.42,14.208462,1.317527,0.961005,2.669456,0,3.5746,26,4.8,5.1,91,27,67,3.5746,3.65,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
457,3.64,46.61,329.78,12.683846,1.313134,1.046489,2.329383,0,2.9859,26,5.8,6.0,79,37,76,2.9859,3.64,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3501,3.61,96.25,122.28,4.367143,1.100363,0.314062,0.897379,0,3.8615,28,5.2,5.4,79,24,66,3.8615,3.61,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
694,3.60,85.05,102.81,3.671786,1.090151,0.262411,0.792726,0,3.7391,28,5.3,4.3,91,21,66,3.7391,3.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1069,3.60,91.43,214.22,7.934074,1.193885,0.550199,1.532816,0,3.8615,27,5.2,4.5,94,22,66,3.8615,3.6,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.59,73.12,48.3,1.665517,1.033239,0.075902,0.33324,0,5.9557,29,5.3,5.3,96,27,62,5.9557,3.59,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
4356,3.55,99.28,19.36,0.667586,1.01354,0.044642,0.13946,0,4.1688,29,4.8,6.0,74,26,65,4.1688,3.55,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3966,3.54,99.39,5.11,0.176207,1.003568,0.01165,0.036798,0,4.2201,29,4.8,6.0,73,26,65,4.2201,3.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.54,96.52,150.9,5.389286,1.110184,0.348426,1.043265,0,4.2877,28,5.0,5.8,82,27,62,4.2877,3.54,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3912,3.53,99.77,-7.25,-0.25,0.994938,-0.016462,-0.052244,0,4.2385,29,4.8,5.3,82,26,65,4.2385,3.53,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
2469,3.51,99.56,-26.35,-0.908621,0.981603,-0.059795,-0.19093,0,4.2473,29,4.8,6.0,72,26,65,4.2473,3.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1383,3.51,85.08,69.84,2.494286,1.062512,0.20199,0.606385,0,3.4452,28,5.0,5.3,63,24,73,3.4452,3.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
3182,3.51,90.63,76.88,2.745714,1.066178,0.191406,0.599618,0,3.8432,28,5.4,5.4,72,21,66,3.8432,3.51,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.50,67.72,-45.55,-1.57069,0.968877,-0.08386,-0.337969,0,5.1742,29,5.3,5.0,96,28,63,5.1742,3.5,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.49,56.08,-387.75,-12.508065,0.785641,-0.564172,-2.852145,0,6.6730,31,4.8,5.3,97,28,63,6.673,3.49,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1157,3.48,68.46,-106.81,-3.683103,0.924818,-0.23781,-0.844853,0,4.4780,29,4.3,4.2,84,27,72,4.478,3.48,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
,3.48,99.16,-125.34,-4.322069,0.915793,-0.227424,-0.991457,0,5.2985,29,5.3,5.3,89,27,60,5.2985,3.48,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
1441,3.48,98.86,-127.18,-4.385517,0.912739,-0.221344,-0.974612,0,5.4997,29,5.1,5.0,88,23,63,5.4997,3.48,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
922,3.47,81.68,-87.27,-2.815161,0.953901,-0.124723,-0.52023,0,6.7205,31,2.9,4.5,96,22,66,6.7205,3.47,XAUUSD,M15,2025.01.01,2025.06.01,2025.06.02,2025.07.01
